voice title,voice description,reference_audio,preview_image (svdq_fluxdev_fp4),SVDQ-Images,preview_audio (tts_mgm),Tags,MGM WER
Gentle Old Poet (Senior Male),"Soft, breathy, and rhythmic senior male audio. A dry, papery voice reading his work slowly, with long, thoughtful pauses. A slow, quiet, and measured pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/479_gentle-old-poet-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_eec48cd43ed04f91823b619fd29c5912.png,,,,
Sassy Teen YouTuber (Teen Female),"Nasally, fast, and rhythmic teen female audio. Delivers witty, sarcastic commentary with perfect, ironic timing and exaggerated expressions. A fast, conversational, and cynical pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/480_sassy-teen-youtuber-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_83eb1be8137c4c2b8e9bfb9aa7313cce.png,,,,
Exhausted Air Traffic Controller (Middle-aged Male),"Monotone, clipped, and fast (mic filter) middle-aged male audio. A flat, tired voice rattling off call signs and vectors with robotic precision. A fast, flat, and tense pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/481_exhausted-air-traffic-controller-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_9bf2e29524fd43969a952a1fecf8b7d2.png,,,,
"Warm, Comforting Librarian (Senior Female)","Soft, slow, and very gentle senior female audio. A calm, slightly raspy voice offering reading suggestions with unconditional warmth. A very slow, soft, and soothing pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/482_warm-comforting-librarian-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1e5c951ea3dd49578e66d3890aece998.png,,,,
Over-Eager Tech Support Intern (Teen Male),"High, fast, and articulate teen male audio. Recites troubleshooting steps rapidly from a script, voice full of forced, nerdy enthusiasm. A very fast, peppy, and sharp pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/483_over-eager-tech-support-intern-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b42807d73edb48a580afa7d507c434ce.png,,,,
Stern Museum Security Guard (Middle-aged Female),"Loud, sharp, and clipped middle-aged female audio. A projecting, monotonous voice barking ""Don't touch the art"" repeatedly. A moderate, sharp, and flat pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/484_stern-museum-security-guard-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_005ac33eca0b4f18a9f35bcf77210214.png,,,,
"Old, Worldly Explorer (Senior Male)","Deep, resonant, and rhythmic senior male audio. A powerful, accented voice spinning tales of adventure with dramatic pauses. A slow, clear, and engaging pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/485_old-worldly-explorer-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_ccb385e4e01b44f9bfb6ec6fbd601da8.png,,,,
Bubbly Pet Groomer (Teen Female),"High, fast, and breathy teen female audio. Speaks in enthusiastic squeals and ""happy talk"" to the animals, voice always upbeat. A very fast, peppy, and light pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/486_bubbly-pet-groomer-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_de40c38a91e04f1f93bff1924b3b5554.png,,,,
Burned-Out Social Worker (Middle-aged Male),"Fast, monotone, and gravelly middle-aged male audio. A clipped, tired voice reciting case details, voice flat and rough from exhaustion. A fast, sharp, and tired pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/487_burned-out-social-worker-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e5d79163109345b1b91981047ed239ec.png,,,,
"Elegant, Retired Diplomat (Senior Female)","Smooth, slow, and articulate senior female audio. A low, breathy voice (posh accent) describing tense negotiations with cold, cultured grace. A slow, measured, and condescending pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/488_elegant-retired-diplomat-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_bb4cd644dd2249b4a8f9b2902a55b24a.png,,,,
Arrogant Indie Filmmaker (Teen Male),"Nasally, fast, and articulate teen male audio. A condescending voice that speaks rapidly, correcting everyone with pretentious jargon. A fast, sharp, and arrogant pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/489_arrogant-indie-filmmaker-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0a8ce6cec3f9453891b50ea261d91c53.png,,,,
Harried Personal Chef (Middle-aged Female),"Fast, clipped, and stressed middle-aged female audio. A sharp, warm voice taking orders rapidly, voice tight and impatient from the heat. A very fast, rhythmic, and sharp pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/490_harried-personal-chef-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e2d339af76354325893d2f5ce4119ea6.png,,,,
"Old, Grumpy Historian (Senior Male)","Slow, wheezing, and articulate senior male audio. A dry, papery voice (posh accent) lecturing with condescending impatience about ""the youth."" A slow, clipped, and sharp pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/491_old-grumpy-historian-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8b739c31a08249dfa44644983bacde15.png,,,,
Excited Political Activist (Teen Female),"Loud, projecting, and fast teen female audio. Speaks in energetic, rhythmic bursts, voice high with passionate belief in her cause. A fast, loud, and hopeful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/492_excited-political-activist-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_21a2bc98c2f3407f9cf7b03cb5bcbf87.png,,,,
Exhausted Long-Haul Trucker (Middle-aged Male),"Slow, monotone, and gravelly middle-aged male audio. A deep, tired voice (mic filter) reporting his location with zero energy. A slow, flat, and quiet pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/493_exhausted-long-haul-trucker-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_17a76df7404e43b78f752c62de9beb9c.png,,,,
Gossipy Great-Grandmother (Senior Female),"High, fluttering, and fast senior female audio. A sweet, reedy voice sharing family secrets from decades ago in a rapid, cheerful stream. A fast, light, and probing pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/494_gossipy-great-grandmother-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_2fe780dae9da46e09cc01026db4f6ee1.png,,,,
Clueless Teen on Work Experience (Teen Male),"High, cracking, and hesitant teen male audio. Speaks in nervous, confused bursts, apologizing for everything he touches. A fast, awkward, and uneven pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/495_clueless-teen-on-work-experience-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b4573798d9d74ad59741f79b103df24b.png,,,,
Stressed Campaign Manager (Middle-aged Female),"Extremely fast, crisp, and slightly breathless middle-aged female audio. Speaks in rapid-fire talking points, voice urgent and polished. A very fast, sharp, and controlled pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/496_stressed-campaign-manager-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_de38538361d44abca13e66dbc691967f.png,,,,
"Old, Patient Watchmaker (Senior Male)","Soft, humming, and warm senior male audio. A slightly raspy, quiet voice, speaking slowly and calmly about tiny gears. A slow, gentle, and breathy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/497_old-patient-watchmaker-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1a71aab369b2444b970039261b400174.png,,,,
Sarcastic Goth Poetess (Teen Female),"Low, slow, and monotone teen female audio. Reads dark, depressing poetry in a bored, flat voice, sighing heavily. A slow, apathetic, and dragging pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/498_sarcastic-goth-poetess-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_f4145bcc96d94292b186e1b2bae11873.png,,,,
Bombastic Televangelist (Middle-aged Male),"Booming, rhythmic, and gravelly middle-aged male audio. A powerful, projecting voice that rises in intensity, moving from a chant to a roar. An accelerating, loud, and passionate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/499_bombastic-televangelist-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3ac2f7ec85e941fb87cb4a7df584879d.png,,,,
"Calm, Collected Astronaut (Middle-aged Female)","Clear, monotone, and steady middle-aged female audio. A focused voice delivering information calmly over comms, even during a crisis. A moderate, calm, and flat pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/500_calm-collected-astronaut-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_7d92ee08cb2a4d149c42ac1b814fa1ab.png,,,,
Kindly Old Toymaker (Senior Male),"Slow, warm, and slightly accented senior male audio. A gentle, wheezing voice, humming while offering simple wisdom and wooden toys. A slow, rhythmic, and kind pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/501_kindly-old-toymaker-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d65774a7c9414ac588285f4b4a4165c8.png,,,,
Sassy Great-Aunt (Senior Female),"Sharp, loud, and rhythmic senior female audio. A strong, clear voice (regional accent) delivering witty, unfiltered advice and opinions. A moderate, sharp, and loving pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/502_sassy-great-aunt-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_7dd2bddd457247ed8c67f6b8a61bc477.png,,,,
Awkward LARPer (Live Action Role Player) (Teen Male),"High-pitched, frantic, and muffled teen male audio. Shouts ""magic missile"" and other commands, voice cracking with effort. A fast, chaotic, and reactive pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/503_awkward-larper-live-action-role-player-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_499c4768fcad42499462ea121f0ff2fe.png,,,,
Perky Local News Anchor (Middle-aged Female),"High, bright, and relentlessly fast middle-aged female audio. A peppy, smiling voice that never pauses for breath, punctuated by fake laughter. A very fast, sharp, and cheerful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/504_perky-local-news-anchor-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_cc9e4e02f0fe4610b563be9230ba1e74.png,,,,
Awkward Teen at First Dance (Teen Female),"Quiet, breathy, and fast teen female audio. Speaks in quick, apologetic bursts, voice high and thin, trailing off. A fast, halting, and soft pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/505_awkward-teen-at-first-dance-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_550d41a19ffc47e2959f5d0c89636243.png,,,,
Cynical War Correspondent (Middle-aged Male),"Dry, fast, and articulate middle-aged male audio. A weary, monotone voice delivering dramatic news with sarcastic detachment from a warzone. A fast, flat, and sharp pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/506_cynical-war-correspondent-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b8c107b14a544d638d7cfb5d75c2296c.png,,,,
"Warm, Folksy Herbalist (Senior Female)","Soft, clear, and rhythmic senior female audio. A reassuring, accented voice, speaking slowly with earthy wisdom about plants. A slow, warm, and steady pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/507_warm-folksy-herbalist-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_c05ba62e0daf4a93804a38af6c859e86.png,,,,
Arrogant Starship Admiral (Middle-aged Male),"Deep, smooth, and articulate middle-aged male audio. A rich, confident voice (posh accent) giving commands slowly and persuasively. A slow, resonant, and controlled pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/508_arrogant-starship-admiral-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e310a68047434c148adfc9e6cb620dfe.png,,,,
Over-Eager Nature Guide (Teen Female),"Loud, cheerful, and slightly strained teen female audio. Voice is high and projecting, speaking quickly to point out birds. A fast, booming, and peppy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/509_over-eager-nature-guide-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_172d2a01dc77446484185f335dddce59.png,,,,
"Old, Retired Magician (Senior Male)","Gravelly, deep, and rhythmic senior male audio. A rough, theatrical voice spinning tales of old tricks with a slow, captivating cadence. A slow, booming, and colorful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/510_old-retired-magician-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_c27c2110ae9b4a998dd3084522d4b08a.png,,,,
Annoying Know-It-All Sibling (Teen Male),"Fast, nasally, and articulate teen male audio. His voice is arrogant and impatient, correcting his family with rapid-fire facts. Fast, condescending, and sharp pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/511_annoying-know-it-all-sibling-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_f6862a7bb301495cb4ab07e3a22e36fc.png,,,,
Stern Corporate Auditor (Middle-aged Female),"Crisp, cold, and quiet middle-aged female audio. A smooth, articulate voice detailing financial crimes without emotion. A moderate, sharp, and deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/512_stern-corporate-auditor-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_365d11d87c07405a934855095723f282.png,,,,
"Old, Eccentric Painter (Senior Female)","High, fluttering, and slightly breathless senior female audio. Speaks in dramatic bursts (posh accent), laughing at odd moments about colors. An erratic, fast, and theatrical pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/513_old-eccentric-painter-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5b18665f39ba4f30964166bc14d1f7e0.png,,,,
Overworked Public Defender in Court (Middle-aged Male),"Fast, shaky, and high-pitched middle-aged male audio. Voice cracks while reading a defense too fast, punctuated by nervous sighs. A fast, halting, and awkward pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/514_overworked-public-defender-in-court-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_306f1eaa14e24ca597e805ca5a287f06.png,,,,
Conspiracy Vlogger (Teen Female),"Fast, sharp, and slightly frantic teen female audio. Speaks in breathless, run-on sentences with escalating panic about aliens. A fast, sharp, and anxious pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/515_conspiracy-vlogger-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a5ad9149eff241209d6ddf1da02af7d8.png,,,,
Grumpy Old Chess Player (Senior Male),"Gruff, mumbling, and sharp senior male audio. A quiet voice that complains about his opponent's moves, prone to sudden sighs. A slow, aggressive, and rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/516_grumpy-old-chess-player-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a7b79f50317d4c2b9956a698372deaad.png,,,,
Mumbling Teenager in Detention (Teen Male),"Low, slow, and slurred teen male audio. Voice is breathy with apathy, using minimal effort to speak when questioned. A very slow, mumbling, and lazy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/517_mumbling-teenager-in-detention-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1bf744b5e1b44a54ab6e5fd9d027571f.png,,,,
Harsh Theater Director (Middle-aged Female),"Loud, sharp, and clipped middle-aged female audio. A projecting voice strained with exasperation, speaking in rapid commands to actors. A fast, sharp, and aggressive pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/518_harsh-theater-director-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3d22e9d92ba84263b2185440b38b19d3.png,,,,
Eccentric Billionaire Inventor (Senior Male),"Fast, sputtering, and enthusiastic senior male audio. Voice cracks with excitement, rambling about his latest grand, impossible idea. An erratic, fast, and manic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/519_eccentric-billionaire-inventor-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_2947bcb658dd4077800a2c2743943908.png,,,,
Snooty Country Club Member (Teen Female),"Smooth, high, and honeyed teen female audio. A deceptively sweet voice delivering sharp judgments, using vocal fry. Slow, calculated, and condescending pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/520_snooty-country-club-member-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0a480eff9f804127afdeab7391ded3fd.png,,,,
Tired Dad at a playground (Middle-aged Male),"Warm, sighing, and slightly confused middle-aged male audio. Voice is cheerful but oblivious, speaking with weary patience to his kids. A moderate, gentle, and bumbling pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/521_tired-dad-at-a-playground-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_74f8d963728140e78d80f2df4895d09d.png,,,,
"Caring, Elderly Pen Pal (Senior Female)","Warm, slightly frail, and soft senior female audio. Her voice is slow, kind, and loving, reading a letter with a gentle rhythm. Slow, measured, and soft pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/522_caring-elderly-pen-pal-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_bfa64bc64d4b4e5d8134c60d5902b6ff.png,,,,
Nervous Teen giving a presentation (Teen Male),"High, cracking, and halting teen male audio. Speaks in nervous, quiet bursts, voice failing under pressure. A fast, then halting, awkward pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/523_nervous-teen-giving-a-presentation-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b94d1f41f9f246949aa271ca9a270d74.png,,,,
Calm Hostage Negotiator (Middle-aged Female),"Clear, monotone, and steady middle-aged female audio. A focused voice delivering instructions without panic, speaking in clipped, precise sentences. A moderate, calm, and flat pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/524_calm-hostage-negotiator-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_495097594f7e467a96a04a1c120e33a3.png,,,,
Old Storytelling Professor in a lecture (Senior Male),"Deep, resonant, and slow senior male audio. A powerful, wise voice (refined accent) speaking with dramatic pauses. A slow, clear, and engaging pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/525_old-storytelling-professor-in-a-lecture-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_73c448672f024b629336250013d677df.png,,,,
Socially Anxious Coffee Shop Customer (Teen Female),"Quiet, high, and shaky teen female audio. Whispers her order, voice trembling and rushing her words. A fast, halting, and soft pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/526_socially-anxious-coffee-shop-customer-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_054b8f01c3774aac8531b49281310ebc.png,,,,
Aggressive Soccer Coach (Middle-aged Male),"Loud, gravelly, and rhythmic middle-aged male audio. A non-stop, repetitive shout at maximum volume, voice constantly rough and strained from the sidelines. A fast, loud, and forceful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/527_aggressive-soccer-coach-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a9b90b479f7b480e934f6b7ec7c5b1c9.png,,,,
"Warm, Chuckling Great-Grandmother (Senior Female)","Soft, warm, and slightly watery senior female audio. A gentle, weak voice that gains strength telling stories, often chuckling. A slow, comforting, and rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/528_warm-chuckling-great-grandmother-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_30ca93ae71d44d50abdcc6b2a07f42fa.png,,,,
Awkward Comic Shop Owner (Middle-aged Male),"Nasally, fast, and slightly lisping middle-aged male audio. Corrects customers with rapid-fire, obsessive detail about superhero lore. A fast, sharp, and nerdy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/529_awkward-comic-shop-owner-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8f3426e20c3a48aaa37696b497f95afa.png,,,,
Over-Enthusiastic Convention Attendee (Teen Female),"High, squealing, and breathless teen female audio. Speaks in extremely fast, frantic bursts about meeting a celebrity. A very fast, sharp, and chaotic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/530_over-enthusiastic-convention-attendee-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d82e8b180eb24c37a94070a4749d538e.png,,,,
Grizzled Police Commissioner (Senior Male),"Deep, sharp, and impatient senior male audio. A powerful, gravelly voice that barks questions at a press conference, annoyed by everyone. A fast, clipped, and forceful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/531_grizzled-police-commissioner-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_6b14bfde5e584dceb465cc7a907786cf.png,,,,
Arrogant Head Prefect (Teen Male),"Smooth, articulate, and arrogant teen male audio. Speaks with a refined accent, voice dripping with entitlement while giving orders. A moderate, condescending, and clear pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/532_arrogant-head-prefect-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b58c09b7990240b9bbc35ec2c0a62389.png,,,,
Harried Executive Assistant (Middle-aged Female),"Breathless, fast, and whispering middle-aged female audio. Speaking urgently into a headset while juggling coffees, voice tight with stress. A very fast, quiet, and strained pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/533_harried-executive-assistant-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_79be67ab87ad4643b969ee530b278eb3.png,,,,
Gossipy Old Woman at Bingo (Senior Female),"Nasally, whispering, and sharp senior female audio. A quick, biting whisper delivered with a disapproving tone about other players. A fast, sharp, and intrusive pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/534_gossipy-old-woman-at-bingo-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5b627350c23d4fd598d28c82df5ef212.png,,,,
Sleep-Deprived Night Nurse (Middle-aged Male),"Fast, monotone, and gravelly middle-aged male audio. A clipped, tired voice reciting vitals, voice flat and rough. A fast, sharp, and tired pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/535_sleep-deprived-night-nurse-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8243edbebbe44e558d90f2db0d8cffca.png,,,,
Bubbly Ice Cream Scooper (Teen Female),"High, fast, and breathy teen female audio. Speaks in enthusiastic squeals and rapid suggestions about flavors, voice always upbeat. A very fast, peppy, and light pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/536_bubbly-ice-cream-scooper-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_830b8500c544484d8cf3c164e1998907.png,,,,
Wise Old Monastery Abbot (Senior Male),"Deep, calm, and breathy senior male audio. A very slow, resonant voice speaking in parables, often pausing mid-sentence. A very slow, peaceful, and deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/537_wise-old-monastery-abbot-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_bbbf552a4e884694b844a636792b803e.png,,,,
Laid-back Record Store Clerk (Teen Male),"Low, slow, and slurred teen male audio. Voice is breathy with apathy, using minimal effort to describe a band. A very slow, mumbling, and lazy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/538_laid-back-record-store-clerk-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1a0ec4a48b8e45cc848b8ac9557bbc96.png,,,,
Cynical Late-Night Talk Show Host (Middle-aged Female),"Low, fast, and sharp middle-aged female audio. A smoky, intelligent voice delivering a rapid-fire sarcastic monologue. A fast, clipped, and dry pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/539_cynical-late-night-talk-show-host-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_bc1aab93daff4552a4c9c13d0e009d4f.png,,,,
"Old, Grumpy Bookstore Owner (Senior Male)","Gravelly, mumbling, and complaining senior male audio. A rough voice grumbling at customers who misuse the books. A slow, gruff, and steady pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/540_old-grumpy-bookstore-owner-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b6bd5b99c9a94d1ab07509bae83a2ff2.png,,,,
World-Weary Ex-Spy (Middle-aged Male),"Monotone, sighing, and slow middle-aged male audio. A gravelly, intelligent voice, exhausted by his past, speaking with dry irony. A slow, flat, and articulate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/542_world-weary-ex-spy-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_80cf782cfaa740c69dcf3adbaa67367d.png,,,,
Strict Headmistress (Senior Female),"Sharp, thin, and crisp senior female audio. A high, clear voice (posh accent) that cuts through the hall, announcing rules slowly and coldly. A slow, clipped, and severe pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/543_strict-headmistress-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_2a4b27d5cccf4f7ca6a6d6149df5185a.png,,,,
Hyperactive Kid's Show Host (Teen Male),"High, fast, and loud teen male audio. A yelling, chaotic voice, speaking in breathless run-on sentences about crafts. A very fast, sharp, and chaotic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/544_hyperactive-kid-s-show-host-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1a3a82b3a15c4011b44977343dbb87c3.png,,,,
Stressed-Out Wedding Caterer (Middle-aged Female),"Slightly frantic, warm middle-aged female audio. Her voice is professional but stretched thin, speaking rapidly to her staff. Speaks at a fast, professional, and stressed pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/545_stressed-out-wedding-caterer-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_9b172673e45f4113a698f2875423bd85.png,,,,
Gentle Greenhouse Caretaker (Senior Female),"Soft, clear, and shushing senior female audio. A gentle, whispering voice, slightly raspy, as if not to disturb the plants. A slow, quiet, and crisp pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/546_gentle-greenhouse-caretaker-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_9733364bafb94592bef9b3593963ec5c.png,,,,
Pompous Food Critic (Middle-aged Male),"Smooth, articulate, and condescending middle-aged male audio. Speaks with a refined accent, describing a dish with arrogant, flowery language. A slow, measured, and arrogant pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/547_pompous-food-critic-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_ec96a8afdcd0488583256a5121181b3d.png,,,,
Sarcastic Comic Book Store Clerk (Teen Female),"Nasally, fast, and gum-snapping teen female audio. Speaks with bored, ironic detachment about new comics. A fast, sharp, and rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/548_sarcastic-comic-book-store-clerk-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a9ae58ebf34248e1a7a4058756b2e8ed.png,,,,
Old Harbor Master (Senior Male),"Booming, slow, and weathered senior male audio. A deep, gravelly voice accustomed to shouting over the foghorns. A slow, powerful, and rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/549_old-harbor-master-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_c6dd579db67348feaaec16dd66bb1dc2.png,,,,
Giddy Teenager planning a party (Teen Female),"High, fast, and giggling teen female audio. Speaks in squealing, breathless bursts, interrupting herself constantly with new ideas. A very fast, chaotic, and peppy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/550_giddy-teenager-planning-a-party-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_41c64198ea974b2597ce6ea0005ecdcf.png,,,,
Mumbling Teenager doing homework (Teen Male),"Low, monotone, and slurred teen male audio. Uses a lot of slang, sounds bored, speaks in slow, detached fragments. Slow, apathetic, and mumbling pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/551_mumbling-teenager-doing-homework-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_fce3e1e2a02649318b3f1ad1168a015c.png,,,,
Calm Bomb Disposal Expert (Middle-aged Female),"Clear, monotone, and steady middle-aged female audio. A focused voice delivering instructions without panic, speaking in clipped, precise sentences. A moderate, calm, and flat pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/552_calm-bomb-disposal-expert-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_9d847f412bc645c097c931842a589968.png,,,,
