voice title,voice description,reference_audio,preview_image (svdq_fluxdev_fp4),SVDQ-Images,preview_audio (tts_mgm),Tags,MGM WER
Exhausted Accountant during tax season (Middle-aged Male),"Monotone, weary, and slightly raspy middle-aged male audio. Delivers bad news with zero energy, sighing heavily. A slow, dragging, and flat pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/593_exhausted-accountant-during-tax-season-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e040bcf1027246ee90a02fb654dc277a.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_ae67126910b641988ca686ce6cf094c0.mp3,"Middle-aged, Male",
Gossiping Southern Socialite (Senior Female),"High, fluttering, and honey-sweet senior female audio. A slow, melodic drawl used to deliver sharp gossip at a garden party. A slow, rhythmic, and sugary pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/594_gossiping-southern-socialite-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d05c135fcda549238a6963e18358e42c.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_2992d8ce422d4f92aa0f10504127a7a1.mp3,"Senior, Female",
Awkward Fantasy Author (Teen Male),"Fast, mumbling, and slightly high teen male audio. Speaks in bursts of lore, trailing off shyly, voice cracking. A fast, halting, and articulate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/595_awkward-fantasy-author-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_c78cddaab1e94cde8359d29f30a11a94.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_967e9be888dc4b45858a23a127ba398e.mp3,"Teen, Male",
Stressed Film Director (Middle-aged Female),"Breathless, high, and extremely fast middle-aged female audio. Speaks in sharp, clipped commands to the crew, voice tight with panic. A very fast, sharp, and stressed pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/596_stressed-film-director-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_fbbe00d5940a4d45a418da2e76f66c39.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d3b585163c724ff58a4a9312f8158a77.mp3,"Middle-aged, Female",
Condescending Old Butler (Senior Male),"Deep, resonant, and slow senior male audio. A refined (British) accent, speaking with exaggerated patience as if to a child. A slow, arrogant, and articulate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/597_condescending-old-butler-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_40b1281845b14d10a2bcd1e8b54c2f8e.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b331a3c621eb4ae0b80e9f00d48a39f5.mp3,"Senior, Male",
Over-Eager Volunteer (Teen Female),"Bright, loud, high-pitched teen female audio. Her voice is relentlessly cheerful and scripted, speaking extremely fast. A very fast, peppy, and insistent pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/598_over-eager-volunteer-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_4b98dfd3cad147579b9b377ccc20bf73.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_ece71b31dc5f4163b2e751e857ec3665.mp3,"Teen, Female",
Grumpy Tour Bus Driver (Middle-aged Male),"Gruff, sighing, and impatient middle-aged male audio. Answers questions reluctantly, voice full of gravel (regional accent). A slow, clipped, and annoyed pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/599_grumpy-tour-bus-driver-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_dd7e0ec35a7846adba97544f00ea2c72.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_ab5af20982a94d4d9c06e5421cd4b582.mp3,"Middle-aged, Male",
Kindly Neighborhood Potter (Senior Female),"Warm, clear, comforting senior female audio. Her voice is gentle, slightly raspy with age, and frequently chuckling. Speaks at a slow, comforting, and rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/600_kindly-neighborhood-potter-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8d27f4ac8e3a467ca2775c12e75f17af.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_18da61b801874a1a81c7ca11da02ae52.mp3,"Senior, Female",
Macho Bodybuilder (Teen Male),"Loud, booming, and repetitive teen male audio. A deep, simple voice, yelling encouragement and counting reps. A moderate, boastful, and simple pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/601_macho-bodybuilder-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1d22fcc13dc44b0784d87f774e808867.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_02654f2f85274db693cd7050dfa799cc.mp3,"Teen, Male",
Gossip TV Host (Middle-aged Female),"Crisp, fast, and professionally alert middle-aged female audio. Delivers secrets with breathless urgency and perfect enunciation. A relentlessly fast, sharp, and clear pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/602_gossip-tv-host-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b1bf677b56af4c27af2e6cce03d660be.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_fe755613cab84a6685ab3d3c7e22b118.mp3,"Middle-aged, Female",
Angry Old Union Boss (Senior Male),"Gruff, booming, and sharp senior male audio. A loud voice that complains about management, prone to sudden shouts of disapproval. A fast, aggressive, and rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/603_angry-old-union-boss-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_76ecda52a62a4cd0af4cc4dcdcdd8c20.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_64bec70e86334d7c8d8277e181710736.mp3,"Senior, Male",
Socially Awkward Coder (Teen Female),"High-pitched, hesitant, and quiet teen female audio. Her voice is breathy and often trails off or stammers when explaining her code. Fast, then halting pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/604_socially-awkward-coder-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a239ee21dccc49448af18be24d56bc02.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f1d43fa529ed4b249b986a9ad6916a56.mp3,"Teen, Female",
Conspiracy Radio Host (Middle-aged Male),"Intense, raspy, and urgent middle-aged male audio. Speaks in breathless, run-on sentences, dropping his voice to a ""secretive"" whisper. A fast, erratic, and paranoid pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/605_conspiracy-radio-host-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_97db06992b474c0b9f90d13335acecdb.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_3c305d45c6304890a6cbd0d80c178d10.mp3,"Middle-aged, Male",
"Warm, Loving Aunt (Middle-aged Female)","Soft, clear, and rhythmic middle-aged female audio. A reassuring, warm voice, speaking slowly with unconditional love. A slow, warm, and steady pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/606_warm-loving-aunt-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e24e2b02650c4a86982c78e4bdce022d.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_a67a3b69e72b4cae936cba5861a3e3ea.mp3,"Middle-aged, Female",
"Old, Tired War Photographer (Senior Male)","Gravelly, slow, and monotone senior male audio. A deep, smoky voice narrating memories with profound weariness. A slow, deliberate, and flat pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/607_old-tired-war-photographer-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_4f34c6bb17c34a43964316b0ab3b16c8.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_314c546b62ab409e897f4a4528b68844.mp3,"Senior, Male",
Cartoon Henchman (Teen Male),"Nasally, mocking, and slightly slow teen male audio. A slow, deep, condescending voice, taunting the hero. Speaks at a slow, arrogant, and deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/608_cartoon-henchman-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_c04da3affa024f989c11875d75340413.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_5c614560b2b04fc8be82dd2a1461299b.mp3,"Teen, Male",
Cynical Old Heiress (Senior Female),"Low, gravelly, and slow senior female audio. A smoky, posh accent dripping with bored insults and dry commentary. A slow, deep, and sarcastic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/609_cynical-old-heiress-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d1dab108819a4eb5b16775e1999ac70c.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4d4bdfb8fb634da29221a9eccea7d8a6.mp3,"Senior, Female",
Intense Spin Class Instructor (Middle-aged Male),"Loud, energetic, and breathless middle-aged male audio. His voice is a sharp bark, counting reps too fast and yelling encouragement. Speaks at a fast, rhythmic, and forceful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/610_intense-spin-class-instructor-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_48beb4c337f743128693992ee1ac61cb.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_a7ae206d5c564e7a8021e61e68b10c8c.mp3,"Middle-aged, Male",
Beauty Product Reviewer (Middle-aged Female),"Pristine, close-mic middle-aged female audio. Her voice is breathy, enthusiastic, and extremely descriptive. Speaks at a fast, peppy pace that slows for emphasis.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/611_beauty-product-reviewer-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_bc53974f28bb45a28f3aa100c73d9164.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_8e7b616482a04f2ba8191993b7f64db2.mp3,"Middle-aged, Female",
Anxious Teenager on a first date (Teen Female),"High, shaky, and fast teen female audio. Speaks in breathless apologies, voice tight with panic. A very fast, stammering, and sharp pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/612_anxious-teenager-on-a-first-date-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_84d7818347a54b7cae2a5e9ef99da1e1.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_44f679800502446f83c04ad22fb98b13.mp3,"Teen, Female",
Kindly Old Minister (Senior Male),"Calm, deep, and reassuring senior male audio. A warm, clear voice delivering a sermon with kindness and patient authority. A slow, steady, and warm pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/613_kindly-old-minister-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_883559b088d64ba5b1ab2e0a6eed70e4.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_c6861c005dbd4db19ae06e70fe62952a.mp3,"Senior, Male",
Bossy Ten Years Old Girl (Kid Female),"Sharp, clear, and commanding kid female audio. A slightly nasal voice, delivering rules with absolute authority, speaking quickly and impatiently when others don't understand the 'right' way to play. A fast, clipped pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/04_bossy-older-sister-organizing-a-game-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_ffca1eea3dbf4743aa9081f59ce65364.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_88aa7099549b490e8511c2c6662bbbc4.mp3,"Kid, Female",
Nine Years Old Girl With Attitude (Kid Female),"High-pitched, melodic, and conversational kid female audio. A voice that shifts rapidly as she performs all the characters, from a sweet princess to a gruff father, narrating their tea party. A dynamic, multi-vocal pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/12_little-girl-playing-with-dolls-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_08dc253956d94ef5b25a3906d52a9cf8.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_65faa7ca4dc84d9aad8c852be38eb701.mp3,"Kid, Female",
Five Years Old Girl (Kid Female),"Extremely fast, high-pitched, and giggling kid female audio. A voice that speaks in a constant, breathless rush, unable to finish a sentence without dissolving into manic laughter. An extremely fast, chaotic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/14_kid-who-ate-too-much-sugar-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d919aef4380642dfa5dec5374e137083.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_3269a09b58c14692bc816018b6143f89.mp3,"Kid, Female",
Kid Complaining about Vegetables (Kid Female),"Whiny, dramatic, and disgusted kid female audio. A high-pitched, complaining voice, describing the food with theatrical horror as if it were poison. A slow, disgusted pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/20_kid-complaining-about-vegetables-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8ac7b84f827848e8873d7d9f5a9ee19d.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4893313cfba2466b92e8a0e324b9182c.mp3,"Kid, Female",
Tired Little Girl (Kid Female),"Melodic, cheerful, and nonsensical kid female audio. A sweet, clear voice, singing with confidence and joy, but the lyrics are a random string of words about her day. A rhythmic, happy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/24_little-girl-singing-a-made-up-song-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_cc6516a312094b8a87dd73e0332403b5.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b6cf11e08fc34e4496e0e7f027b4aa65.mp3,"Kid, Female",
Little Girl Whispering (Kid Female),"Very quiet, whispering, and serious kid female audio. A soft, breathy voice, speaking directly into the listener's ear, delivering playground gossip with the utmost secrecy and importance. A very slow, conspiratorial pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/30_little-girl-telling-a-secret-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_caf2bc0bda7c40ea8a4b5f744716036b.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_35020361057c41a4ad8792c99845e0ff.mp3,"Kid, Female",
Seven Years Old Girl (Kid Female),"Soft, focused, and humming kid female audio. A gentle, quiet voice, humming happily to herself as she concentrates on drawing, occasionally whispering about glitter and hearts. A slow, peaceful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/36_kid-making-a-valentine-s-card-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_24b8eee903b84e19bd2061fbfdd7d516.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_3a407d2b13c64128b320d311fe91dff9.mp3,"Kid, Female",
Six Years Old Girl (Kid Female),"Loud, energetic, and singing kid female audio. A confident voice, belting out a pop song into a hairbrush, her speaking voice equally sassy and full of diva-like commands to her imaginary audience. A fast, dynamic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/40_kid-as-a-pop-star-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e097c41e265a4ce6b26f7dfaa13e9d4b.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_a37063142f8845589e81b920f76db35b.mp3,"Kid, Female",
Kid as a Mad Scientist (Kid Male),"High-pitched, laughing, and theatrical kid male audio. A voice full of maniacal cackles and shouted ""Eureka!"" moments as he mixes colorful liquids. A fast, erratic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/53_kid-as-a-mad-scientist-kid-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0e81c5a506274e388590a53788d955ac.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_9a1052a6bf9a4e6993a88ab13972a154.mp3,"Kid, Male",
Tensed Little Girl (Kid Female),"Giddy, twirling, and breathless kid female audio. A high-pitched voice, squealing with delight as she describes how her dress ""spins,"" her words tumbling out between happy giggles. A fast, joyful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/54_little-girl-with-a-new-dress-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a387a79e44e04375a215eb0d033f0586.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4c26a24d31a349da9a9cefdaad090647.mp3,"Kid, Female",
Six Years Old Girl Slowly Speaking (Kid Female),"Awestruck, gasping, and whispering kid female audio. A high-pitched, excited whisper, filled with pure, magical belief as she points out the half-eaten cookie and spilled milk. A fast, hushed pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/64_kid-discovering-santa-ate-the-cookies-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b2dc81308df44ca28cb7e44f49a927a8.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_fd9b5cc34e71471abda9def18c2434ba.mp3,"Kid, Female",
Eight years Old Girl (Kid Female),"Calm, professional, and reassuring kid female audio. A voice imitating a doctor, speaking with a gentle, slightly bossy tone as she diagnoses a stuffed animal with a ""bad case of the fluffies."" A moderate, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/76_kid-playing-doctor-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_90a6935147964373a73f56f96c22de54.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_380c1ce0ea734ee2a638be891f40e26f.mp3,"Kid, Female",
Angry Boy Shouting (Kid Male),"High-pitched, giggling, and mocking kid male audio. A voice that speaks in silly riddles and rhymes, making fun of his imaginary king with a playful, energetic tone. A fast, sing-song pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/83_kid-as-a-mad-king-s-jester-kid-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b7d29a32a9714f0caaf8a9fb81be6116.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_6fcb058a8d5f4cc899685ed22ffa16bb.mp3,"Kid, Male",
Happy Four Years Old Girl (Kid Female),"High-pitched, sweet, and magical kid female audio. A gentle, melodic voice, waving a pretend wand and granting silly wishes with a flourish and a magical ""poof!"" sound. A slow, whimsical pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/86_kid-as-a-fairy-godmother-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a963648612dc4da38a0c5ed926ea0931.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d5e430744aec4cf385c5a477d7fb925c.mp3,"Kid, Female",
Seven Years Old Girl Narrating (Kid Female),"Sharp, clear, and dripping with attitude kid female audio. A high-pitched but commanding voice, making imperious demands and dismissing her subjects (usually parents) with a wave of her hand. A moderate, arrogant pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/90_kid-as-a-sassy-queen-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_38b56356780549c6ba36a02feeb88108.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_8a05a75822644eb1899222e1d8b22b13.mp3,"Kid, Female",
Little Girl Reading (Kid Female),"Hesitant, focused, and stumbling kid female audio. A clear voice that slows down dramatically, sounding out a long, difficult word syllable by syllable with intense concentration. A very slow, effort-filled pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/92_kid-trying-to-read-a-big-word-kid-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8915ebf7d6d94984b7d2547d726a0090.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_17b857ec496b4932b2818f91a7cfbf92.mp3,"Kid, Female",
"Witty, Fast-Talking Hare (Animal)","Nasally, energetic, and clever animal audio. A classic cartoon trickster voice with a fast, confident (almost Brooklyn-like) accent, always one step ahead and punctuated by a knowing chuckle. Speaks at a very fast, witty, and rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/01_witty-fast-talking-hare-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1eedfb09d00d46b09a8424f9e7683d66.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_47f99209521b46bbace6945628a927e7.mp3,Animal,
Cynical Old English Bulldog (Animal),"Deep, jowly, and grumbling animal audio. A slow, gravelly voice with a thick, stuffy accent, delivering a constant stream of cynical complaints and weary sighs. Speaks at a slow, deliberate, and profoundly grumpy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/02_cynical-old-english-bulldog-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0a3a086099d9418bb7c0a3a9052dcab0.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_5817193d2fb040dc9662fd7872c4ec19.mp3,Animal,
Dashing and Heroic Eagle Scout (Animal),"Clear, projecting, and noble animal audio. A strong, confident voice, speaking with perfect enunciation and unwavering sincerity, delivering inspiring speeches about honor and duty. A moderate, declarative pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/03_dashing-and-heroic-eagle-scout-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_ce08df9cb6f14f6cb16371c668f88ef0.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_5037a441721b477eb84dce937bb8bc4d.mp3,Animal,
"Bumbling, Gentle Giant Bear (Animal)","Deep, warm, and slightly goofy animal audio. A slow, friendly voice, full of simple kindness and apologies for his own clumsiness, often punctuated by a gentle laugh. A very slow, warm pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/04_bumbling-gentle-giant-bear-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_7e115eed5db04e69849fc3d58b4fa017.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d72d1983379544daab9e45a00b1ec564.mp3,Animal,
"Manic, Laughing Hyena (Animal)","High-pitched, sputtering, and wheezing animal audio. A voice that is a constant, manic, and slightly unhinged cackle, with words tumbling out between breathless, high-pitched giggles. A fast, chaotic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/05_manic-laughing-hyena-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_7a81897c2b674d4fb83df3a95b13ee96.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_fd4064a19e3e46f19b74db32a4bb9900.mp3,Animal,
"Nervous, Stuttering Piglet (Animal)","High-pitched, shaky, and soft animal audio. A small, timid voice that stutters and trips over words, full of anxiety and constant apologies. A fast, hesitant, and quiet pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/06_nervous-stuttering-piglet-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1429e46b8269438eb11848a5d2c76b5f.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_0458489a8d28498988404cdada5b979d.mp3,Animal,
Suave and Smooth Black Panther (Animal),"Low, smooth, and deeply resonant animal audio. A charming, charismatic voice that speaks with a slow, confident, and slightly dangerous purr. A slow, deliberate, and alluring pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/07_suave-and-smooth-black-panther-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_aa0bf95c8ed44532a2ccaf4cb3809033.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_234bdd58e4084aedb2f0f21e1e35ae43.mp3,Animal,
"Greedy, Treasure-Hoarding Dragon (Animal)","Deep, rumbling, and gravelly animal audio with a metallic echo. A powerful, ancient voice, speaking with immense arrogance about his gold, his words echoing with smoke and avarice. A slow, powerful, and boastful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/08_greedy-treasure-hoarding-dragon-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_7a0203b24e624c01b8b9483beb3f9e27.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_350ba72c7a834ec392d990af1b9d593c.mp3,Animal,
"Chatty, Gossiping Hummingbird (Animal)","Extremely fast, high-pitched, and buzzing animal audio. A tiny, energetic voice that speaks in a constant stream of rapid-fire gossip, flitting from topic to topic without taking a breath. An extremely fast, flighty pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/09_chatty-gossiping-hummingbird-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1a28b4f09f354f668645dcf6b1b44387.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_037f14f13ad1401989a6a8293e55da2a.mp3,Animal,
"Lazy, Lasagna-Loving Cat (Animal)","Slow, deep, and profoundly bored animal audio. A monotone voice, delivering cynical observations and demanding food with a heavy, apathetic sigh and a distinct vocal fry. A very slow, sarcastic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/10_lazy-lasagna-loving-cat-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1961237726774ae48be4b79ca2fb85e0.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4a5be6e38e634bc194f96c2ec7320688.mp3,Animal,
"Worried, Overprotective Mother Hen (Animal)","High-pitched, fast, and clucking animal audio. A frantic, motherly voice, constantly counting her charges and speaking in a series of worried, rapid-fire questions. A very fast, anxious pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/11_worried-overprotective-mother-hen-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d46f1cf3ef4d4a0b925e487f5baca05a.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_a15c9b8829f24fa6845bc8f215c5e6f0.mp3,Animal,
Dim-Witted but Loyal Moose (Animal),"Deep, booming, and gentle animal audio. A huge, resonant voice that is surprisingly timid and polite, speaking with simple sincerity and agreeing with everything. A slow, friendly pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/12_dim-witted-but-loyal-moose-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_7123f6da18db4dea9596879ca46df687.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_fd2f57aca26448bcb66108bc03462e35.mp3,Animal,
"Slick, Fast-Talking Weasel Salesman (Animal)","High-pitched, nasally, and extremely fast animal audio. A classic con-artist voice, speaking in a constant, slippery stream of unbelievable promises and high-pressure tactics. An extremely fast, persuasive pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/13_slick-fast-talking-weasel-salesman-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e271102b46f946429b19f73c43f31076.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_034cee8a47cd42e3968e6ce5345e8b48.mp3,Animal,
Brave and Tiny Mouse Knight (Animal),"High-pitched, clear, and projecting animal audio. A small voice trying to sound big and heroic (with a refined British accent), delivering brave challenges with surprising conviction. A fast, declarative pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/14_brave-and-tiny-mouse-knight-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_358dde2444474355b69b6ed854fa4b3e.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_14d0bb04ca754c238eaa27e75bcaad50.mp3,Animal,
"Dopey, Good-Natured St. Bernard (Animal)","Deep, booming, and slightly muffled animal audio. A big, warm, and friendly voice, speaking with a gentle, clumsy sincerity, his words often punctuated by a happy drool. A slow, lovable pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/15_dopey-good-natured-st-bernard-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_9fab45fbf7fa4501ad2170bc68ad1740.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_18c75c7a3a8840278537ca9e3d1caa8b.mp3,Animal,
Elegant and Vain Flamingo (Animal),"Nasally, refined, and slightly haughty animal audio. A graceful, high-society voice, speaking with a slow, deliberate pace about beauty and etiquette, easily offended. A slow, arrogant pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/16_elegant-and-vain-flamingo-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_ce3ae9e01540410eb274f624b58b5e0b.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f1a16885d5e249e0a5328c380f923829.mp3,Animal,
"Philosophical, Star-Gazing Cricket (Animal)","High-pitched, rhythmic, and clear animal audio. A persistent, thoughtful voice that speaks (and chirps) with a steady, musical rhythm, delivering surprisingly profound observations. A fast, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/17_philosophical-star-gazing-cricket-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_4c558c99b6c248a98c12d9f2d66abb8a.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b1381a0c8d984aee971a0c7590e4f6c1.mp3,Animal,
